,LONGITUDE,LATITUDE,TIME,RAINFALL
6600,78.5,30.5,1969-01-26,0.1654786616563797
6601,78.5,30.5,1969-01-27,0.46144163608551025
6602,78.5,30.5,1969-01-28,0.5185921788215637
6603,78.5,30.5,1969-01-29,0.0
6604,78.5,30.5,1969-01-30,0.0
6605,78.5,30.5,1969-01-31,0.0
6606,78.5,30.5,1969-02-01,2.304565191268921
6607,78.5,30.5,1969-02-02,0.0
6608,78.5,30.5,1969-02-03,0.0
6609,78.5,30.5,1969-02-04,0.0
6610,78.5,30.5,1969-02-05,0.0
6611,78.5,30.5,1969-02-06,0.0
6612,78.5,30.5,1969-02-07,0.0
6613,78.5,30.5,1969-02-08,0.0
6614,78.5,30.5,1969-02-09,0.0
6615,78.5,30.5,1969-02-10,0.0
6616,78.5,30.5,1969-02-11,0.0
6617,78.5,30.5,1969-02-12,0.0
6618,78.5,30.5,1969-02-13,0.0
6619,78.5,30.5,1969-02-14,7.5655694007873535
6620,78.5,30.5,1969-02-15,0.5545670986175537
6621,78.5,30.5,1969-02-16,0.1540464162826538
6622,78.5,30.5,1969-02-17,1.296480417251587
6623,78.5,30.5,1969-02-18,0.5185921788215637
6624,78.5,30.5,1969-02-19,0.0
6625,78.5,30.5,1969-02-20,0.0
6626,78.5,30.5,1969-02-21,0.0
6627,78.5,30.5,1969-02-22,0.0
6628,78.5,30.5,1969-02-23,0.0
6629,78.5,30.5,1969-02-24,0.0
6630,78.5,30.5,1969-02-25,0.0
6631,78.5,30.5,1969-02-26,0.0
6632,78.5,30.5,1969-02-27,0.0
6633,78.5,30.5,1969-02-28,0.0
6634,78.5,30.5,1969-03-01,0.0
6635,78.5,30.5,1969-03-02,0.0
6636,78.5,30.5,1969-03-03,0.0
6637,78.5,30.5,1969-03-04,0.0
6638,78.5,30.5,1969-03-05,0.0
6639,78.5,30.5,1969-03-06,0.0
6640,78.5,30.5,1969-03-07,0.0
6641,78.5,30.5,1969-03-08,0.0
6642,78.5,30.5,1969-03-09,0.0
6643,78.5,30.5,1969-03-10,0.0
6644,78.5,30.5,1969-03-11,0.0
6645,78.5,30.5,1969-03-12,0.0
6646,78.5,30.5,1969-03-13,0.0
6647,78.5,30.5,1969-03-14,0.0
6648,78.5,30.5,1969-03-15,0.0
6649,78.5,30.5,1969-03-16,0.0
6650,78.5,30.5,1969-03-17,0.0
6651,78.5,30.5,1969-03-18,0.0
6652,78.5,30.5,1969-03-19,14.417807579040527
6653,78.5,30.5,1969-03-20,8.958373069763184
6654,78.5,30.5,1969-03-21,0.0
6655,78.5,30.5,1969-03-22,0.0
6656,78.5,30.5,1969-03-23,0.0
6657,78.5,30.5,1969-03-24,0.0
6658,78.5,30.5,1969-03-25,0.0
6659,78.5,30.5,1969-03-26,9.255766868591309
6660,78.5,30.5,1969-03-27,0.0
6661,78.5,30.5,1969-03-28,0.0
6662,78.5,30.5,1969-03-29,2.0215396881103516
6663,78.5,30.5,1969-03-30,0.0
6664,78.5,30.5,1969-03-31,0.0
6665,78.5,30.5,1969-04-01,0.0
6666,78.5,30.5,1969-04-02,0.0
6667,78.5,30.5,1969-04-03,1.1912307739257812
6668,78.5,30.5,1969-04-04,0.0
6669,78.5,30.5,1969-04-05,0.0
6670,78.5,30.5,1969-04-06,0.0
6671,78.5,30.5,1969-04-07,0.0
6672,78.5,30.5,1969-04-08,0.0
6673,78.5,30.5,1969-04-09,0.0
6674,78.5,30.5,1969-04-10,0.0
6675,78.5,30.5,1969-04-11,0.0
6676,78.5,30.5,1969-04-12,0.5185921788215637
6677,78.5,30.5,1969-04-13,0.0
6678,78.5,30.5,1969-04-14,0.0
6679,78.5,30.5,1969-04-15,0.0
6680,78.5,30.5,1969-04-16,0.0
6681,78.5,30.5,1969-04-17,0.0
6682,78.5,30.5,1969-04-18,1.7605527639389038
6683,78.5,30.5,1969-04-19,0.0
6684,78.5,30.5,1969-04-20,0.0
6685,78.5,30.5,1969-04-21,4.777990341186523
6686,78.5,30.5,1969-04-22,0.0
6687,78.5,30.5,1969-04-23,0.0
6688,78.5,30.5,1969-04-24,0.0
6689,78.5,30.5,1969-04-25,0.0
6690,78.5,30.5,1969-04-26,0.0
6691,78.5,30.5,1969-04-27,0.0
6692,78.5,30.5,1969-04-28,0.0
6693,78.5,30.5,1969-04-29,1.0371843576431274
6694,78.5,30.5,1969-04-30,7.7765655517578125
6695,78.5,30.5,1969-05-01,0.7605588436126709
6696,78.5,30.5,1969-05-02,4.17049503326416
6697,78.5,30.5,1969-05-03,2.917080879211426
6698,78.5,30.5,1969-05-04,0.0
6699,78.5,30.5,1969-05-05,0.0
6700,78.5,30.5,1969-05-06,0.0
6701,78.5,30.5,1969-05-07,0.0
6702,78.5,30.5,1969-05-08,0.0
6703,78.5,30.5,1969-05-09,0.0
6704,78.5,30.5,1969-05-10,0.32412010431289673
6705,78.5,30.5,1969-05-11,0.32412010431289673
6706,78.5,30.5,1969-05-12,24.497066497802734
6707,78.5,30.5,1969-05-13,1.4998340606689453
6708,78.5,30.5,1969-05-14,0.25929608941078186
6709,78.5,30.5,1969-05-15,5.3803935050964355
6710,78.5,30.5,1969-05-16,0.3889441192150116
6711,78.5,30.5,1969-05-17,0.0
6712,78.5,30.5,1969-05-18,0.0
6713,78.5,30.5,1969-05-19,0.0
6714,78.5,30.5,1969-05-20,0.327832967042923
6715,78.5,30.5,1969-05-21,0.0
6716,78.5,30.5,1969-05-22,0.0
6717,78.5,30.5,1969-05-23,0.0
6718,78.5,30.5,1969-05-24,0.0
6719,78.5,30.5,1969-05-25,0.0
6720,78.5,30.5,1969-05-26,0.0
6721,78.5,30.5,1969-05-27,0.0
6722,78.5,30.5,1969-05-28,0.0
6723,78.5,30.5,1969-05-29,0.0
6724,78.5,30.5,1969-05-30,2.592960834503174
6725,78.5,30.5,1969-05-31,4.278385162353516
6726,78.5,30.5,1969-06-01,0.0
6727,78.5,30.5,1969-06-02,0.0
6728,78.5,30.5,1969-06-03,0.9075362682342529
6729,78.5,30.5,1969-06-04,7.631547927856445
6730,78.5,30.5,1969-06-05,0.0
6731,78.5,30.5,1969-06-06,0.0
6732,78.5,30.5,1969-06-07,0.0
6733,78.5,30.5,1969-06-08,0.0
6734,78.5,30.5,1969-06-09,0.0
6735,78.5,30.5,1969-06-10,0.0
6736,78.5,30.5,1969-06-11,0.0
6737,78.5,30.5,1969-06-12,0.0
6738,78.5,30.5,1969-06-13,0.0
6739,78.5,30.5,1969-06-14,0.0
6740,78.5,30.5,1969-06-15,0.0
6741,78.5,30.5,1969-06-16,0.0
6742,78.5,30.5,1969-06-17,0.0
6743,78.5,30.5,1969-06-18,2.592960834503174
6744,78.5,30.5,1969-06-19,4.40803337097168
6745,78.5,30.5,1969-06-20,0.0
6746,78.5,30.5,1969-06-21,0.0
6747,78.5,30.5,1969-06-22,6.5472259521484375
6748,78.5,30.5,1969-06-23,1.6342180967330933
6749,78.5,30.5,1969-06-24,1.107796549797058
6750,78.5,30.5,1969-06-25,0.0
6751,78.5,30.5,1969-06-26,0.0
6752,78.5,30.5,1969-06-27,3.80039644241333
6753,78.5,30.5,1969-06-28,11.12253189086914
6754,78.5,30.5,1969-06-29,0.0
6755,78.5,30.5,1969-06-30,5.445217132568359
6756,78.5,30.5,1969-07-01,1.7438905239105225
6757,78.5,30.5,1969-07-02,0.0
6758,78.5,30.5,1969-07-03,0.0
6759,78.5,30.5,1969-07-04,0.0
6760,78.5,30.5,1969-07-05,19.602079391479492
6761,78.5,30.5,1969-07-06,53.02220916748047
6762,78.5,30.5,1969-07-07,66.83355712890625
6763,78.5,30.5,1969-07-08,33.56522750854492
6764,78.5,30.5,1969-07-09,1.8792740106582642
6765,78.5,30.5,1969-07-10,2.592960834503174
6766,78.5,30.5,1969-07-11,10.186819076538086
6767,78.5,30.5,1969-07-12,0.3889441192150116
6768,78.5,30.5,1969-07-13,8.424766540527344
6769,78.5,30.5,1969-07-14,7.087092399597168
6770,78.5,30.5,1969-07-15,2.993234872817993
6771,78.5,30.5,1969-07-16,20.009580612182617
6772,78.5,30.5,1969-07-17,9.973520278930664
6773,78.5,30.5,1969-07-18,1.6854244470596313
6774,78.5,30.5,1969-07-19,0.8022865653038025
6775,78.5,30.5,1969-07-20,13.186150550842285
6776,78.5,30.5,1969-07-21,44.728572845458984
6777,78.5,30.5,1969-07-22,1.6854244470596313
6778,78.5,30.5,1969-07-23,4.278385162353516
6779,78.5,30.5,1969-07-24,5.453113555908203
6780,78.5,30.5,1969-07-25,35.6532096862793
6781,78.5,30.5,1969-07-26,59.245018005371094
6782,78.5,30.5,1969-07-27,7.915081977844238
6783,78.5,30.5,1969-07-28,10.915716171264648
6784,78.5,30.5,1969-07-29,2.5339248180389404
6785,78.5,30.5,1969-07-30,3.2412009239196777
6786,78.5,30.5,1969-07-31,0.0
6787,78.5,30.5,1969-08-01,25.2813663482666
6788,78.5,30.5,1969-08-02,68.76062774658203
6789,78.5,30.5,1969-08-03,84.31083679199219
6790,78.5,30.5,1969-08-04,0.1540464162826538
6791,78.5,30.5,1969-08-05,6.32197904586792
6792,78.5,30.5,1969-08-06,135.67575073242188
6793,78.5,30.5,1969-08-07,21.554710388183594
6794,78.5,30.5,1969-08-08,4.991449356079102
6795,78.5,30.5,1969-08-09,5.056273460388184
6796,78.5,30.5,1969-08-10,1.4261283874511719
6797,78.5,30.5,1969-08-11,1.1668323278427124
6798,78.5,30.5,1969-08-12,20.92892837524414
6799,78.5,30.5,1969-08-13,42.21929931640625
6800,78.5,30.5,1969-08-14,10.695962905883789
6801,78.5,30.5,1969-08-15,13.464509010314941
6802,78.5,30.5,1969-08-16,52.44203186035156
6803,78.5,30.5,1969-08-17,6.741697788238525
6804,78.5,30.5,1969-08-18,22.696218490600586
6805,78.5,30.5,1969-08-19,55.69491195678711
6806,78.5,30.5,1969-08-20,55.470916748046875
6807,78.5,30.5,1969-08-21,16.076356887817383
6808,78.5,30.5,1969-08-22,2.787432909011841
6809,78.5,30.5,1969-08-23,67.4776840209961
6810,78.5,30.5,1969-08-24,41.85532760620117
6811,78.5,30.5,1969-08-25,5.170961380004883
6812,78.5,30.5,1969-08-26,0.0
6813,78.5,30.5,1969-08-27,0.0
6814,78.5,30.5,1969-08-28,0.0
6815,78.5,30.5,1969-08-29,0.0
6816,78.5,30.5,1969-08-30,35.00497055053711
6817,78.5,30.5,1969-08-31,65.50440216064453
6818,78.5,30.5,1969-09-01,4.296436309814453
6819,78.5,30.5,1969-09-02,13.974830627441406
6820,78.5,30.5,1969-09-03,70.26924133300781
6821,78.5,30.5,1969-09-04,7.142310619354248
6822,78.5,30.5,1969-09-05,1.296480417251587
6823,78.5,30.5,1969-09-06,5.436770915985107
6824,78.5,30.5,1969-09-07,38.112892150878906
6825,78.5,30.5,1969-09-08,22.617338180541992
6826,78.5,30.5,1969-09-09,15.452069282531738
6827,78.5,30.5,1969-09-10,14.006528854370117
6828,78.5,30.5,1969-09-11,12.589550018310547
6829,78.5,30.5,1969-09-12,0.6364564299583435
6830,78.5,30.5,1969-09-13,10.890434265136719
6831,78.5,30.5,1969-09-14,10.130508422851562
6832,78.5,30.5,1969-09-15,29.156461715698242
6833,78.5,30.5,1969-09-16,20.633487701416016
6834,78.5,30.5,1969-09-17,0.0
6835,78.5,30.5,1969-09-18,0.0
6836,78.5,30.5,1969-09-19,0.0
6837,78.5,30.5,1969-09-20,0.25929608941078186
6838,78.5,30.5,1969-09-21,5.764612674713135
6839,78.5,30.5,1969-09-22,0.17190131545066833
6840,78.5,30.5,1969-09-23,8.430242538452148
6841,78.5,30.5,1969-09-24,5.21620512008667
6842,78.5,30.5,1969-09-25,1.1668323278427124
6843,78.5,30.5,1969-09-26,0.0
6844,78.5,30.5,1969-09-27,0.0
6845,78.5,30.5,1969-09-28,0.0
6846,78.5,30.5,1969-09-29,0.0
6847,78.5,30.5,1969-09-30,0.0
6848,78.5,30.5,1969-10-01,0.0
6849,78.5,30.5,1969-10-02,0.0
6850,78.5,30.5,1969-10-03,0.0
6851,78.5,30.5,1969-10-04,0.0
6852,78.5,30.5,1969-10-05,0.0
6853,78.5,30.5,1969-10-06,0.0
6854,78.5,30.5,1969-10-07,0.0
6855,78.5,30.5,1969-10-08,0.0
6856,78.5,30.5,1969-10-09,0.0
6857,78.5,30.5,1969-10-10,0.0
6858,78.5,30.5,1969-10-11,6.2231059074401855
6859,78.5,30.5,1969-10-12,0.0
6860,78.5,30.5,1969-10-13,0.0
6861,78.5,30.5,1969-10-14,0.0
6862,78.5,30.5,1969-10-15,0.0
6863,78.5,30.5,1969-10-16,0.0
6864,78.5,30.5,1969-10-17,0.0
6865,78.5,30.5,1969-10-18,0.0
6866,78.5,30.5,1969-10-19,0.0
6867,78.5,30.5,1969-10-20,0.0
6868,78.5,30.5,1969-10-21,0.0
6869,78.5,30.5,1969-10-22,0.0
6870,78.5,30.5,1969-10-23,0.0
6871,78.5,30.5,1969-10-24,0.0
6872,78.5,30.5,1969-10-25,0.0
6873,78.5,30.5,1969-10-26,0.0
6874,78.5,30.5,1969-10-27,0.0
6875,78.5,30.5,1969-10-28,1.5557764768600464
6876,78.5,30.5,1969-10-29,0.0
6877,78.5,30.5,1969-10-30,0.0
6878,78.5,30.5,1969-10-31,0.0
6879,78.5,30.5,1969-11-01,0.0
6880,78.5,30.5,1969-11-02,0.0
6881,78.5,30.5,1969-11-03,0.0
6882,78.5,30.5,1969-11-04,0.0
6883,78.5,30.5,1969-11-05,0.0
6884,78.5,30.5,1969-11-06,0.0
6885,78.5,30.5,1969-11-07,0.0
6886,78.5,30.5,1969-11-08,0.0
6887,78.5,30.5,1969-11-09,0.0
6888,78.5,30.5,1969-11-10,0.0
6889,78.5,30.5,1969-11-11,0.0
6890,78.5,30.5,1969-11-12,0.0
6891,78.5,30.5,1969-11-13,0.0
6892,78.5,30.5,1969-11-14,0.0
6893,78.5,30.5,1969-11-15,0.0
6894,78.5,30.5,1969-11-16,0.0
6895,78.5,30.5,1969-11-17,0.0
6896,78.5,30.5,1969-11-18,0.0
6897,78.5,30.5,1969-11-19,0.0
6898,78.5,30.5,1969-11-20,0.0
6899,78.5,30.5,1969-11-21,0.0
6900,78.5,30.5,1969-11-22,0.0
6901,78.5,30.5,1969-11-23,0.0
6902,78.5,30.5,1969-11-24,0.0
6903,78.5,30.5,1969-11-25,0.0
6904,78.5,30.5,1969-11-26,0.0
6905,78.5,30.5,1969-11-27,0.0
6906,78.5,30.5,1969-11-28,0.0
6907,78.5,30.5,1969-11-29,0.0
6908,78.5,30.5,1969-11-30,0.0
6909,78.5,30.5,1969-12-01,0.0
6910,78.5,30.5,1969-12-02,0.0
6911,78.5,30.5,1969-12-03,0.0
6912,78.5,30.5,1969-12-04,0.0
6913,78.5,30.5,1969-12-05,0.0
6914,78.5,30.5,1969-12-06,0.0
6915,78.5,30.5,1969-12-07,0.0
6916,78.5,30.5,1969-12-08,0.0
6917,78.5,30.5,1969-12-09,0.0
6918,78.5,30.5,1969-12-10,0.0
6919,78.5,30.5,1969-12-11,0.0
6920,78.5,30.5,1969-12-12,0.0
6921,78.5,30.5,1969-12-13,0.0
6922,78.5,30.5,1969-12-14,0.0
6923,78.5,30.5,1969-12-15,0.0
6924,78.5,30.5,1969-12-16,0.0
6925,78.5,30.5,1969-12-17,0.0
6926,78.5,30.5,1969-12-18,0.0
6927,78.5,30.5,1969-12-19,0.0
6928,78.5,30.5,1969-12-20,0.0
6929,78.5,30.5,1969-12-21,0.0
6930,78.5,30.5,1969-12-22,0.0
6931,78.5,30.5,1969-12-23,0.0
6932,78.5,30.5,1969-12-24,0.0
6933,78.5,30.5,1969-12-25,0.0
6934,78.5,30.5,1969-12-26,0.0
6935,78.5,30.5,1969-12-27,0.0
6936,78.5,30.5,1969-12-28,0.0
6937,78.5,30.5,1969-12-29,0.0
6938,78.5,30.5,1969-12-30,0.0
6939,78.5,30.5,1969-12-31,0.0
6940,78.5,30.5,1970-01-01,0.0
6941,78.5,30.5,1970-01-02,0.0
6942,78.5,30.5,1970-01-03,0.0
6943,78.5,30.5,1970-01-04,0.0
6944,78.5,30.5,1970-01-05,0.0
6945,78.5,30.5,1970-01-06,0.0
6946,78.5,30.5,1970-01-07,0.0
6947,78.5,30.5,1970-01-08,0.0
6948,78.5,30.5,1970-01-09,0.0
6949,78.5,30.5,1970-01-10,0.0
6950,78.5,30.5,1970-01-11,0.0
6951,78.5,30.5,1970-01-12,0.1540464162826538
6952,78.5,30.5,1970-01-13,0.0
6953,78.5,30.5,1970-01-14,0.0
6954,78.5,30.5,1970-01-15,3.524895191192627
6955,78.5,30.5,1970-01-16,0.0
6956,78.5,30.5,1970-01-17,0.12323713302612305
6957,78.5,30.5,1970-01-18,0.0
6958,78.5,30.5,1970-01-19,0.0
6959,78.5,30.5,1970-01-20,8.168590545654297
6960,78.5,30.5,1970-01-21,32.37623596191406
6961,78.5,30.5,1970-01-22,0.0
6962,78.5,30.5,1970-01-23,0.0
6963,78.5,30.5,1970-01-24,0.0
6964,78.5,30.5,1970-01-25,0.0
6965,78.5,30.5,1970-01-26,23.57366943359375
6966,78.5,30.5,1970-01-27,2.8008103370666504
6967,78.5,30.5,1970-01-28,0.0
6968,78.5,30.5,1970-01-29,0.0
6969,78.5,30.5,1970-01-30,0.0
6970,78.5,30.5,1970-01-31,3.304051637649536
6971,78.5,30.5,1970-02-01,0.0
6972,78.5,30.5,1970-02-02,0.0
6973,78.5,30.5,1970-02-03,0.0
6974,78.5,30.5,1970-02-04,0.0
6975,78.5,30.5,1970-02-05,0.0
6976,78.5,30.5,1970-02-06,0.0
6977,78.5,30.5,1970-02-07,0.0
6978,78.5,30.5,1970-02-08,0.0
6979,78.5,30.5,1970-02-09,0.0
6980,78.5,30.5,1970-02-10,0.0
6981,78.5,30.5,1970-02-11,0.0
6982,78.5,30.5,1970-02-12,0.0
6983,78.5,30.5,1970-02-13,0.0
6984,78.5,30.5,1970-02-14,0.0
6985,78.5,30.5,1970-02-15,0.0
6986,78.5,30.5,1970-02-16,0.0
6987,78.5,30.5,1970-02-17,0.0
6988,78.5,30.5,1970-02-18,0.0
6989,78.5,30.5,1970-02-19,0.0
6990,78.5,30.5,1970-02-20,1.72673499584198
6991,78.5,30.5,1970-02-21,0.0
6992,78.5,30.5,1970-02-22,0.25929608941078186
6993,78.5,30.5,1970-02-23,0.25929608941078186
6994,78.5,30.5,1970-02-24,0.0
6995,78.5,30.5,1970-02-25,0.0
6996,78.5,30.5,1970-02-26,6.367737293243408
6997,78.5,30.5,1970-02-27,0.0
6998,78.5,30.5,1970-02-28,26.593017578125
6999,78.5,30.5,1970-03-01,0.3889441192150116
7000,78.5,30.5,1970-03-02,0.0
7001,78.5,30.5,1970-03-03,0.0
7002,78.5,30.5,1970-03-04,0.0
7003,78.5,30.5,1970-03-05,0.0
7004,78.5,30.5,1970-03-06,0.0
7005,78.5,30.5,1970-03-07,0.0
7006,78.5,30.5,1970-03-08,0.0
7007,78.5,30.5,1970-03-09,0.0
7008,78.5,30.5,1970-03-10,0.0
7009,78.5,30.5,1970-03-11,2.7524988651275635
7010,78.5,30.5,1970-03-12,0.0
7011,78.5,30.5,1970-03-13,0.0
7012,78.5,30.5,1970-03-14,0.1944720596075058
7013,78.5,30.5,1970-03-15,0.3564155697822571
7014,78.5,30.5,1970-03-16,0.6482402086257935
7015,78.5,30.5,1970-03-17,0.0
7016,78.5,30.5,1970-03-18,0.0
7017,78.5,30.5,1970-03-19,0.0
7018,78.5,30.5,1970-03-20,3.5801374912261963
7019,78.5,30.5,1970-03-21,0.0
7020,78.5,30.5,1970-03-22,0.0
7021,78.5,30.5,1970-03-23,0.0
7022,78.5,30.5,1970-03-24,0.0
7023,78.5,30.5,1970-03-25,0.0
7024,78.5,30.5,1970-03-26,0.0
7025,78.5,30.5,1970-03-27,0.0
7026,78.5,30.5,1970-03-28,0.0
7027,78.5,30.5,1970-03-29,0.0
7028,78.5,30.5,1970-03-30,0.0
7029,78.5,30.5,1970-03-31,0.0
7030,78.5,30.5,1970-04-01,0.0
7031,78.5,30.5,1970-04-02,0.0
7032,78.5,30.5,1970-04-03,0.0
7033,78.5,30.5,1970-04-04,0.0
7034,78.5,30.5,1970-04-05,0.0
7035,78.5,30.5,1970-04-06,0.0
7036,78.5,30.5,1970-04-07,0.0
7037,78.5,30.5,1970-04-08,0.9075362682342529
7038,78.5,30.5,1970-04-09,4.5376811027526855
7039,78.5,30.5,1970-04-10,0.0
7040,78.5,30.5,1970-04-11,0.0
7041,78.5,30.5,1970-04-12,0.0
7042,78.5,30.5,1970-04-13,0.0
7043,78.5,30.5,1970-04-14,0.0
7044,78.5,30.5,1970-04-15,0.0
7045,78.5,30.5,1970-04-16,0.0
7046,78.5,30.5,1970-04-17,0.0
7047,78.5,30.5,1970-04-18,0.0
7048,78.5,30.5,1970-04-19,0.0
7049,78.5,30.5,1970-04-20,0.5185921788215637
7050,78.5,30.5,1970-04-21,0.0
7051,78.5,30.5,1970-04-22,0.0
7052,78.5,30.5,1970-04-23,0.0
7053,78.5,30.5,1970-04-24,0.0
7054,78.5,30.5,1970-04-25,0.0
7055,78.5,30.5,1970-04-26,0.0
7056,78.5,30.5,1970-04-27,0.0
7057,78.5,30.5,1970-04-28,0.0
7058,78.5,30.5,1970-04-29,0.0
7059,78.5,30.5,1970-04-30,0.0
7060,78.5,30.5,1970-05-01,0.0
7061,78.5,30.5,1970-05-02,0.0
7062,78.5,30.5,1970-05-03,0.0
7063,78.5,30.5,1970-05-04,0.0
7064,78.5,30.5,1970-05-05,0.0
7065,78.5,30.5,1970-05-06,0.0
7066,78.5,30.5,1970-05-07,0.28353843092918396
7067,78.5,30.5,1970-05-08,0.0
7068,78.5,30.5,1970-05-09,0.0
7069,78.5,30.5,1970-05-10,0.0
7070,78.5,30.5,1970-05-11,0.0
7071,78.5,30.5,1970-05-12,0.0
7072,78.5,30.5,1970-05-13,0.0
7073,78.5,30.5,1970-05-14,0.0
7074,78.5,30.5,1970-05-15,0.0
7075,78.5,30.5,1970-05-16,0.0
7076,78.5,30.5,1970-05-17,0.0
7077,78.5,30.5,1970-05-18,0.0
7078,78.5,30.5,1970-05-19,0.0
7079,78.5,30.5,1970-05-20,0.0
7080,78.5,30.5,1970-05-21,10.830181121826172
7081,78.5,30.5,1970-05-22,0.5636160373687744
7082,78.5,30.5,1970-05-23,13.982861518859863
7083,78.5,30.5,1970-05-24,0.6482402086257935
7084,78.5,30.5,1970-05-25,12.944558143615723
7085,78.5,30.5,1970-05-26,0.0
7086,78.5,30.5,1970-05-27,0.0
7087,78.5,30.5,1970-05-28,0.0
7088,78.5,30.5,1970-05-29,34.55120086669922
7089,78.5,30.5,1970-05-30,15.58888053894043
7090,78.5,30.5,1970-05-31,0.0
7091,78.5,30.5,1970-06-01,1.213625431060791
7092,78.5,30.5,1970-06-02,2.4633126258850098
7093,78.5,30.5,1970-06-03,4.58211088180542
7094,78.5,30.5,1970-06-04,0.1654786616563797
7095,78.5,30.5,1970-06-05,45.93037796020508
7096,78.5,30.5,1970-06-06,4.876029968261719
7097,78.5,30.5,1970-06-07,0.0
7098,78.5,30.5,1970-06-08,0.0
7099,78.5,30.5,1970-06-09,0.0
7100,78.5,30.5,1970-06-10,0.0
7101,78.5,30.5,1970-06-11,0.0
7102,78.5,30.5,1970-06-12,0.0
7103,78.5,30.5,1970-06-13,1.8150725364685059
7104,78.5,30.5,1970-06-14,44.65915298461914
7105,78.5,30.5,1970-06-15,33.838138580322266
7106,78.5,30.5,1970-06-16,4.2062554359436035
7107,78.5,30.5,1970-06-17,2.7282066345214844
7108,78.5,30.5,1970-06-18,0.0
7109,78.5,30.5,1970-06-19,0.0
7110,78.5,30.5,1970-06-20,0.0
7111,78.5,30.5,1970-06-21,0.0
7112,78.5,30.5,1970-06-22,0.0
7113,78.5,30.5,1970-06-23,0.0
7114,78.5,30.5,1970-06-24,2.460955858230591
7115,78.5,30.5,1970-06-25,3.0467286109924316
7116,78.5,30.5,1970-06-26,10.498893737792969
7117,78.5,30.5,1970-06-27,12.166651725769043
7118,78.5,30.5,1970-06-28,50.37168884277344
7119,78.5,30.5,1970-06-29,11.499789237976074
7120,78.5,30.5,1970-06-30,17.183364868164062
7121,78.5,30.5,1970-07-01,5.926939010620117
7122,78.5,30.5,1970-07-02,21.812564849853516
7123,78.5,30.5,1970-07-03,0.1408442258834839
7124,78.5,30.5,1970-07-04,9.180624961853027
7125,78.5,30.5,1970-07-05,5.030531406402588
7126,78.5,30.5,1970-07-06,73.58724212646484
7127,78.5,30.5,1970-07-07,36.248756408691406
7128,78.5,30.5,1970-07-08,1.7681323289871216
7129,78.5,30.5,1970-07-09,3.4792795181274414
7130,78.5,30.5,1970-07-10,81.25393676757812
7131,78.5,30.5,1970-07-11,6.914272308349609
7132,78.5,30.5,1970-07-12,0.0
7133,78.5,30.5,1970-07-13,17.502485275268555
7134,78.5,30.5,1970-07-14,0.1944720596075058
7135,78.5,30.5,1970-07-15,0.12964804470539093
7136,78.5,30.5,1970-07-16,8.81606674194336
7137,78.5,30.5,1970-07-17,4.66732931137085
7138,78.5,30.5,1970-07-18,2.197605609893799
7139,78.5,30.5,1970-07-19,0.5185921788215637
7140,78.5,30.5,1970-07-20,0.18688276410102844
7141,78.5,30.5,1970-07-21,32.44477081298828
7142,78.5,30.5,1970-07-22,15.064453125
7143,78.5,30.5,1970-07-23,5.574865818023682
7144,78.5,30.5,1970-07-24,1.1668323278427124
7145,78.5,30.5,1970-07-25,0.0
7146,78.5,30.5,1970-07-26,0.0
7147,78.5,30.5,1970-07-27,4.019089221954346
7148,78.5,30.5,1970-07-28,64.55150604248047
7149,78.5,30.5,1970-07-29,6.967504501342773
7150,78.5,30.5,1970-07-30,26.859050750732422
7151,78.5,30.5,1970-07-31,13.459714889526367
7152,78.5,30.5,1970-08-01,13.495476722717285
7153,78.5,30.5,1970-08-02,13.224099159240723
7154,78.5,30.5,1970-08-03,27.15631866455078
7155,78.5,30.5,1970-08-04,31.303951263427734
7156,78.5,30.5,1970-08-05,3.259345531463623
7157,78.5,30.5,1970-08-06,34.65168380737305
7158,78.5,30.5,1970-08-07,45.24716567993164
7159,78.5,30.5,1970-08-08,0.5121812224388123
7160,78.5,30.5,1970-08-09,32.652915954589844
7161,78.5,30.5,1970-08-10,46.15469741821289
7162,78.5,30.5,1970-08-11,13.533452987670898
7163,78.5,30.5,1970-08-12,47.59689712524414
7164,78.5,30.5,1970-08-13,47.25441360473633
7165,78.5,30.5,1970-08-14,38.84502029418945
7166,78.5,30.5,1970-08-15,0.25929608941078186
7167,78.5,30.5,1970-08-16,0.0
7168,78.5,30.5,1970-08-17,3.187412738800049
7169,78.5,30.5,1970-08-18,5.758732318878174
7170,78.5,30.5,1970-08-19,0.0
7171,78.5,30.5,1970-08-20,0.0
7172,78.5,30.5,1970-08-21,0.12964804470539093
7173,78.5,30.5,1970-08-22,0.0
7174,78.5,30.5,1970-08-23,8.358205795288086
7175,78.5,30.5,1970-08-24,1.1925684213638306
7176,78.5,30.5,1970-08-25,40.28502655029297
7177,78.5,30.5,1970-08-26,33.46571731567383
7178,78.5,30.5,1970-08-27,0.6560641527175903
7179,78.5,30.5,1970-08-28,40.927730560302734
7180,78.5,30.5,1970-08-29,21.882291793823242
7181,78.5,30.5,1970-08-30,6.69041109085083
7182,78.5,30.5,1970-08-31,2.4466629028320312
7183,78.5,30.5,1970-09-01,1.6789345741271973
7184,78.5,30.5,1970-09-02,32.828426361083984
7185,78.5,30.5,1970-09-03,29.592845916748047
7186,78.5,30.5,1970-09-04,20.744958877563477
7187,78.5,30.5,1970-09-05,0.0
7188,78.5,30.5,1970-09-06,5.211858749389648
7189,78.5,30.5,1970-09-07,0.0
